image,Born,Person,description,occupation,position held,country of citizenship,given name,UpdatedAt
,1945-06-01,Russell Webb,American water polo player,water polo player swimmer,,United States of America,Russell,2020-06-01
,1945-06-01,Yoshitake Masuhara,Japanese politician,politician,member of the House of Representatives of Japan,Japan,Yoshitake,2020-06-01
,1945-06-01,Thamer Chaim,athlete (*1945) ♂,athlete,,,,2020-06-01
,1944-06-01,Sérgio Silva do Amaral,Brazilian diplomat,diplomat,,Brazil,Sérgio,2020-06-01
,1944-06-01 1944-07-01,Leeladhar Jagudi,Indian journalist and poet,journalist writer,,India British Raj,,2020-06-01
,1944-06-01,Haïm Brezis,French mathematician who works in functional analysis and partial differential equation,mathematician professeur des universités,,France,Haim,2020-06-01
,1944-06-01,Guy Scott,Zambian politician,politician economist,Member of the National Assembly of Zambia President of Zambia Vice President of Zambia,Zambia,Guy,2020-06-01
,1944-06-01,John Dew,British opera director,intendant (government official),,United Kingdom,John,2020-06-01
,1944-06-01,Øyvind Nordsletten,Norwegian diplomat,diplomat,ambassador,Norway,Øyvind,2020-06-01
,1944-06-01,Freddy Herbrand,Belgian decathlete,athletics competitor,,Belgium,Freddy,2020-06-01
,1944-06-01,Allan Henning,professional golfer,golfer,,South Africa,Allan,2020-06-01
,1944-06-01,Wayne LeBombard,speed skater for USA,speed skater,,United States of America,Wayne Arthur,2020-06-01
,1944-06-01,Robert Powell,English television and film actor,actor stage actor film actor television actor,,United Kingdom,Robert,2020-06-01
,1944-06-01,Cliff Jones,British computer scientist,computer scientist engineer,,United Kingdom,Cliff,2020-06-01
,1944-06-01,Colin Blakemore,British neuroscientist,neuroscientist,,United Kingdom,Colin,2020-06-01
,1944-06-01,Jean-Jacques Andrien,film director,film director screenwriter film producer,,Belgium,Jean-Jacques,2020-06-01
,1944-06-01,"Henry Michael Herlong, Jr.",United States federal judge,lawyer judge,,United States of America,Henry,2020-06-01
,1944-06-01,Murray Chessell,Australian gymnast,artistic gymnast gymnast,,Australia,Murray,2020-06-01
,1944-06-01,Patrick Lau,Hong Kong architect and politician,politician architect justice of the peace,justice of the peace,People's Republic of China,Patrick,2020-06-01
,1944-06-01,Paul Coghlan,Irish politician,politician,senator of Ireland,Ireland,Paul,2020-06-01
,1944-06-01,Ravi Kant,Indian businessman,businessperson,,,Ravi,2020-06-01
,1944-06-01,Zeki Akar,Turkish Judge,judge,,Turkey,,2020-06-01
,1944-06-01,Elżbieta Kowalska,Polish chess player,chess player,,Poland,Elżbieta,2020-06-01
,1944-06-01,Rafael Viñoly,Uruguayan architect,architect,,United States of America Uruguay,Rafael,2020-06-01
,1943-06-01,Elisabeth Glauser,Swiss singer and opera singer,singer opera singer,,Switzerland,Elisabeth,2020-06-01
,1943-06-01,Tommy Murray,Scottish footballer,association football player,,United Kingdom,Tommy,2020-06-01
,1943-06-01,John Langley,"American television and film director, writer and producer",film director screenwriter film producer television director,,United States of America,John,2020-06-01
,1943-06-01,Constantin Kabemba,cyclist,sport cyclist,,Democratic Republic of the Congo,Constantin,2020-06-01
,1943-06-01,Jim Jenkinson,Australian rules footballer,Australian rules football player,,Australia,Jim,2020-06-01
,1943-06-01,José Luis Gómez Martínez,American academic,,,Spain,José,2020-06-01
,1943-06-01,Gene Lakusiak,American gridiron football player,American football player Canadian football player,,United States of America,Gene,2020-06-01
,1943-06-01,Brahm Shanker Srivastava,Indian microbiologist,microbiologist,,,,2020-06-01
,1943-06-01,Jean Ristat,French poet,publisher poet,president,France,Jean,2020-06-01
,1943-06-01,Réjean Lefebvre,Canadian politician,businessperson politician,member of the House of Commons of Canada,Canada,Réjean,2020-06-01
,1943-06-01,Brunello Bertolin,Italian person (*1943) ♂,,,Italy,,2020-06-01
,1943-06-01,Arie de Keyzer,Dutch field hockey player,field hockey player,,Kingdom of the Netherlands,Arie,2020-06-01
,1943-06-01,Kuki Gallmann,Italian-born Kenyan author,writer poet,,Italy,,2020-06-01
,1943-06-01,Edmund Robertson,British mathematician,mathematician historian of mathematics university teacher,,United Kingdom,Edmund,2020-06-01
,1943-06-01,Bill Hayes,"American football player, coach, college athletics administrator",American football player,,United States of America,Bill,2020-06-01
,1943-06-01,Bill Thomas,"American author, columnist and politician",politician columnist writer,,United States of America,Bill,2020-06-01
,1943-06-01,David Newbery,British academic,economist,,United Kingdom,David,2020-06-01
,1943-06-01,Egil Hestnes,Norwegian politician,politician Norwegian public servant,Vararepresentant Mayor of Hitra,Norway,Egil,2020-06-01
,1943-06-01,Miklós Beer,"Hungarian Catholic priest, diocesan bishop , Catholic bishop , auxiliary bishop , and titular bishop (*1943) ♂; Magyar Érdemrend középkeresztje, Radnóti prize, Haztörekvés m-díj, and Magyar Szabadságért díj",Catholic priest,diocesan bishop Catholic bishop auxiliary bishop titular bishop,Hungary,Miklós,2020-06-01
,1943-06-01,Ian King,Australian cricketer,boxer cricketer,,Australia,Ian,2020-06-01
,1943-06-01,Peter Close,cricketer,cricketer,,United Kingdom,Peter,2020-06-01
,1943-06-01,Timothy C. Evans,American politician,politician,Chicago City Council,United States of America,Timothy,2020-06-01
,1943-06-01,Tom Bahler,American musician,songwriter singer-songwriter,,United States of America,Tom,2020-06-01
,1943-06-01,Wolf Dittus,German primatologist,primatologist,,,Wolf Wolfgang Peter Johann,2020-06-01
,1943-06-01,Richard Goode,American musician,pianist university teacher,,United States of America,Richard,2020-06-01
,1943-06-01,Gustavo Zagrebelsky,Italian constitionalist,jurist lawyer judge politician,judge of the Constitutional Court of Italy,Italy,Gustavo,2020-06-01
,1942-06-01,Tõnu Anton,Estonian politician,politician,,Estonia,Q33558224,2020-06-01
,1942-06-01,Paco Peña,Flamenco guitarist,guitarist university teacher classical guitarist,,Spain,Francisco,2020-06-01
,1942-06-01,Fernando Atzori,boxer,boxer,,Italy,Fernando,2020-06-01
,1942-06-01,Yolande Bavan,Sri Lankan actress and singer,actor singer jazz musician stage actor film actor,,Sri Lanka,Yolande,2020-06-01
,1942-06-01,Josefina Gómez Mendoza,"Spanish geographer, writer and teacher",geographer writer teacher,Q50600202,Spain,Josefina,2020-06-01
,1942-06-01,Michelle Hurst,American actress,actor film actor television actor,,United States of America,Michelle,2020-06-01
,1942-06-01,Des Field,Australian rules footballer,Australian rules football player,,Australia,Des,2020-06-01
,1942-06-01,"Margaret Eaton, Baroness Eaton","British politician, schoolteacher",politician,Member of the House of Lords Substitute of the Parliamentary Assembly of the Council of Europe,United Kingdom,Margaret,2020-06-01
,1942-06-01,Robert Geroch,American physicist,physicist,,United States of America,Robert,2020-06-01
,1942-06-01,David Lester,British-American psychologist,psychologist,,United Kingdom,David,2020-06-01
,1942-06-01,Barbara Ross-Lee,US-American academic and physician (*1942) ♀; Ohio Women's Hall of Fame,academic physician,,United States of America,Barbara,2020-06-01
,1942-06-01,Vladimir Grammatikov,"Soviet and Russian actor, film director, screenwriter, producer",actor film director screenwriter film producer,,Soviet Union Russia,Vladimir,2020-06-01
,1942-06-01,Amarsinh Rathawa,politician (*1942) ♂,politician,,,,2020-06-01
,1942-06-01,Oleh Krysa,Ukrainian musician,musician violinist music pedagogue,,Ukraine Soviet Union United States of America,Oleg Oleh,2020-06-01
,1942-06-01,Alan Wilson,British cricketer with  Cumberland,cricketer,,United Kingdom,Alan,2020-06-01
,1942-06-01,Bansi Pandit,"(b. 1942) Indian writer, lecturer and nuclear engeneer",religious writer lecturer engineer,,India British Raj,,2020-06-01
,1942-06-01,Eric Nagler,Canadian musician,musician,,United States of America,Eric,2020-06-01
,1942-06-01,Masakatsu Yamanouchi,Japanese rower,rower,,Japan,,2020-06-01
,1942-06-01,H. T. Sangliana,Indian politician,politician,Member of the 14th Lok Sabha,India British Raj,H.,2020-06-01
,1942-06-01,Haroon Siddiqui,Canadian journalist,author journalist,,Canada,,2020-06-01
,1942-06-01,John Frohnmayer,American art historian,art historian historian politician,,United States of America,John,2020-06-01
,1942-06-01,Ken McMullen,American baseball player,baseball player,,United States of America,Ken,2020-06-01
,1942-06-01,Lenore Raphael,American musician,jazz musician pianist,,United States of America,Lenore,2020-06-01
,1942-06-01,Russell Mitchell,Artistic gymnast (*1942) ♂,artistic gymnast,,,,2020-06-01
,1942-06-01,Parveen Kumar,Indian academic,gastroenterologist,President of the British Medical Association president President of the Medical Women's Federation,India British Raj,Parveen,2020-06-01
,1942-06-01,Randy Hundley,American baseball player and coach,baseball player,,United States of America,Randy,2020-06-01
,1942-06-01,Braz Chediak,Brazilian actor,actor screenwriter,,Brazil,Braz,2020-06-01
,1941-06-01,Richard E. Nisbett,American psychologist,psychologist university teacher,,United States of America,Richard,2020-06-01
,1941-06-01,Dragoljub Ojdanić,Yugoslav general,military officer military personnel,Ministry of Defense of Yugoslavia Chief of the General Staff,Serbia,Dragoljub,2020-06-01
,1941-06-01,Richard Donat,Canadian actor,actor television actor,,Canada,Richard,2020-06-01
,1941-06-01,Peter Rosenthal,Canadian mathematician and lawyer,,,Canada,Peter,2020-06-01
,1941-06-01,Richard Wudel,"politician , member of the South Dakota House of Representatives (*1941) ♂",politician,member of the South Dakota House of Representatives,,Richard,2020-06-01
,1941-06-01,Bengt Nordwall,Swedish swimmer,swimmer,,Sweden,Bengt,2020-06-01
,1941-06-01 1941,Itō Toyoo,Japanese architect (b.1941),architect,,Japan,,2020-06-01
,1941-06-01,Ernesto Garcia Seijas,Argentinian comics artist,comics artist,,Argentina,Ernesto,2020-06-01
,1941-06-01,Alexander V. Zakharov,"Chief scientist, Russian Space Research Institute",astronomer physicist,,Soviet Union Russia,Alexander,2020-06-01
,1941-06-01,Hassan Dyamwale,Tanzanian middle-distance runner,athletics competitor,,Tanzania,,2020-06-01
,1941-06-01,Anyimchukwu Ude,Nigerian politician,politician,member of the Senate of Nigeria,Nigeria,,2020-06-01
,1941-06-01,Carol Harter,American academic administrator,academic administrator,,United States of America,Carol,2020-06-01
,1941-06-01,Chiken Kakazu,Japanese politician,politician,member of the House of Representatives of Japan,Japan,,2020-06-01
,1941-06-01,Christian I. Nyby II,American television director,television director,,United States of America,Christian,2020-06-01
,1941-06-01,H. James Birx,American anthropologist,anthropologist,,United States of America,H. James,2020-06-01
,1941-06-01,Martin Wiener,American historian,historian,,United States of America,Martin,2020-06-01
,1941-06-01,Edo de Waart,Dutch musician,conductor oboist pianist,,Kingdom of the Netherlands,Edo,2020-06-01
,1941-07-01 1941-06-01,Robertinho Silva,Brazilian musician,jazz musician composer percussionist conductor,,Brazil,,2020-06-01
,1941-06-01,Roger Raymond Fischer,American politician,politician,member of the Pennsylvania House of Representatives,United States of America,Roger,2020-06-01
,1941-06-01,Stephen Cole,American sociologist,sociologist,,,Stephen,2020-06-01
,1941-06-01,Suresh Nanda,Indian businessman and naval officer,businessperson,,India British Raj,Suresh,2020-06-01
,1941-06-01,János Szabó,Hungarian politician,politician lawyer,member of the National Assembly of Hungary,Hungary,János,2020-06-01
,1940-06-01,Team Hoyt,American triathlete,triathlete,,United States of America,,2020-06-01
,1940-06-01,Maxime Schwartz,French biologist,biologist molecular biologist,Director of Research at CNRS,France,Maxime,2020-06-01
,1940-06-01,"Sir Anthony Hartwell, 6th Baronet",British baronet,,,,Anthony,2020-06-01
,1940-06-01,Dave Romano,Canadian curler,,,,Dave,2020-06-01
,1940-06-01,Jože Pirjevec,Slovene historian,historian politician spy,,Italy Slovenia Socialist Federal Republic of Yugoslavia Free Territory of Trieste Kingdom of Italy,Jože,2020-06-01
,1940-06-01,Kip S. Thorne,American physicist,physicist astronomer writer university teacher astrophysicist,,United States of America,Kip Stephen,2020-06-01
,1940-06-01,Alf Engers,Racing cyclist,sport cyclist,,United Kingdom,Alf,2020-06-01
,1940-06-01,Art Cosgrove,Irish academic administrator,,,Ireland,Art,2020-06-01
,1940-06-01,Bharti Kirchner,American writer,writer novelist,,United States of America India British Raj,,2020-06-01
,1940-06-01,Elisa Pérez Vera,Spanish professor,university teacher jurist writer,member,Spain,Elisa,2020-06-01
,1940-06-01,Segundo Macalalad,boxer,boxer,,,,2020-06-01
,1940-06-01,Ivan Strang,Canadian politician,politician,member of Alberta Legislative Assembly,Canada,Ivan,2020-06-01
,1940-06-01,John Rose,American politician from Kentucky,politician,member of the State Senate of Kentucky,United States of America,John,2020-06-01
,1940-06-01,Padamsinh Bajirao Patil,"A member of 15th Lok Sabha, lower house of Parliament of India, from Osmanabad in Maharashtra state in India",politician,member of the Lok Sabha Member of Maharashtra Legislative Assembly,India British Raj,,2020-06-01
,1940-06-01,Nripjit Singh Bedi,Indian volleyball player and coach,volleyball player,,India British Raj,,2020-06-01
,1939-06-01,Bob Kierlin,American businessman and former politician,politician,member of the State Senate of Minnesota,United States of America,Bob,2020-06-01
,1939-06-01,Bernard Kusi,Ghanaian association football player,association football player,,Ghana,Bernard,2020-06-01
,1939-06-01,Özman Gıraud,Turkish athlete (*1939) ♂,athlete,,Turkey,,2020-06-01
,1939-06-01,Heinz Lukas-Kindermann,Person (*1939) ♂,,,,Heinz,2020-06-01
,1939-06-01,Martin Stephens,British judge and lawyer (*1939) ♂,judge lawyer,,United Kingdom,Martin,2020-06-01
,1939-06-01,Al Horning,Canadian Member of Parliament,politician,member of the House of Commons of Canada,Canada,Al,2020-06-01
,1939-06-01,Chuck Curran,American politician,politician,member of the State Senate of Ohio,United States of America,Chuck,2020-06-01
,1939-06-01,Gaëtan Mourgue D'Algue,French golfer,athlete,,France,Gaëtan,2020-06-01
,1939-07-01 1939-06-01,Rüdiger Schmitt,German linguist,linguist university teacher,,Germany,Rüdiger,2020-06-01
,1939-06-01,Sven-Eric Liedman,Swedish historian,translator historian writer,,Sweden,Sven,2020-06-01
,1939-06-01,Marvin G. Goldman,American aviation historian,writer,,,Marvin,2020-06-01
,1939-06-01,Murray Leaf,American social and cultural anthropologist,anthropologist sociologist,,United States of America,Murray,2020-06-01
,1939-06-01,Manfred Zojer,athlete (*1939) ♂,athlete,,,Manfred,2020-06-01
,1939-06-01,"Robert Edgcumbe, 8th Earl of Mount Edgcumbe",8th Earl of Mount Edgcumbe,politician,Member of the House of Lords,,Robert,2020-06-01
,1939-06-01,Roy Majtyka,American baseball player,baseball player,,United States of America,Roy,2020-06-01
,1939-06-01,Sted Hay,Australian rules footballer,Australian rules football player,,,,2020-06-01
,1939-06-01,Gerhard Hastik,Person (*1939) ♂,,,,,2020-06-01
,1939-06-01,Yaacov Bernstein,Israeli chess player,chess player,,Israel,,2020-06-01
